,HR_BA,BA_HR,HR_HU,HU_HR,HR_RS,RS_HR,HR_SI,SI_HR,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-18 09:00:00+00:00,0.0,807.0,0.0,430.75,0.0,283.0,1111.0,0.0,-807.0,-430.75,-283.0,1111.0,-409.75,None,HR,2026-04-23
2026-01-18 10:00:00+00:00,0.0,781.0,0.0,422.25,0.0,267.0,1077.25,0.0,-781.0,-422.25,-267.0,1077.25,-393.0,None,HR,2026-04-23
2026-01-18 11:00:00+00:00,0.0,826.0,0.0,366.25,0.0,297.0,1168.5,0.0,-826.0,-366.25,-297.0,1168.5,-320.75,None,HR,2026-04-23
2026-01-18 12:00:00+00:00,0.0,697.0,0.0,317.5,0.0,254.0,1039.5,0.0,-697.0,-317.5,-254.0,1039.5,-229.0,None,HR,2026-04-23
2026-01-18 13:00:00+00:00,0.0,309.0,0.0,357.25,0.0,105.0,728.5,0.0,-309.0,-357.25,-105.0,728.5,-42.75,None,HR,2026-04-23
2026-01-18 14:00:00+00:00,0.0,20.0,0.0,298.5,0.0,12.0,342.0,0.0,-20.0,-298.5,-12.0,342.0,11.5,None,HR,2026-04-23
2026-01-18 15:00:00+00:00,102.0,0.0,0.0,94.25,36.0,0.0,53.5,80.5,102.0,-94.25,36.0,-27.0,16.75,None,HR,2026-04-23
2026-01-18 16:00:00+00:00,0.0,134.0,0.0,73.25,0.0,54.0,123.0,0.0,-134.0,-73.25,-54.0,123.0,-138.25,None,HR,2026-04-23
2026-01-18 17:00:00+00:00,0.0,58.0,2.0,22.25,0.0,51.0,4.0,24.75,-58.0,-20.25,-51.0,-20.75,-150.0,None,HR,2026-04-23
2026-01-18 18:00:00+00:00,0.0,132.0,0.0,95.0,0.0,70.0,78.75,0.75,-132.0,-95.0,-70.0,78.0,-219.0,None,HR,2026-04-23
2026-01-18 19:00:00+00:00,0.0,50.0,0.0,261.75,0.0,35.0,166.5,0.0,-50.0,-261.75,-35.0,166.5,-180.25,None,HR,2026-04-23
2026-01-18 20:00:00+00:00,0.0,45.0,0.0,353.0,0.0,28.0,166.5,0.0,-45.0,-353.0,-28.0,166.5,-259.5,None,HR,2026-04-23
2026-01-18 21:00:00+00:00,0.0,17.0,0.0,507.25,0.0,24.0,338.0,0.0,-17.0,-507.25,-24.0,338.0,-210.25,None,HR,2026-04-23
2026-01-18 22:00:00+00:00,0.0,151.0,0.0,498.75,0.0,45.0,449.0,0.0,-151.0,-498.75,-45.0,449.0,-245.75,None,HR,2026-04-23
2026-01-18 23:00:00+00:00,0.0,177.0,0.0,498.0,0.0,21.0,326.5,0.0,-177.0,-498.0,-21.0,326.5,-369.5,None,HR,2026-04-23
2026-01-19 00:00:00+00:00,0.0,229.0,0.0,486.5,0.0,43.0,489.0,0.0,-229.0,-486.5,-43.0,489.0,-269.5,None,HR,2026-04-23
2026-01-19 01:00:00+00:00,0.0,181.0,0.0,483.0,0.0,29.0,494.75,0.0,-181.0,-483.0,-29.0,494.75,-198.25,None,HR,2026-04-23
2026-01-19 02:00:00+00:00,0.0,185.0,0.0,460.25,0.0,23.0,454.0,0.0,-185.0,-460.25,-23.0,454.0,-214.25,None,HR,2026-04-23
2026-01-19 03:00:00+00:00,0.0,169.0,0.0,464.75,0.0,18.0,380.0,0.0,-169.0,-464.75,-18.0,380.0,-271.75,None,HR,2026-04-23
2026-01-19 04:00:00+00:00,0.0,285.0,0.0,408.25,0.0,35.0,344.0,0.0,-285.0,-408.25,-35.0,344.0,-384.25,None,HR,2026-04-23
2026-01-19 05:00:00+00:00,0.0,34.0,0.0,212.75,60.0,0.0,21.75,206.75,-34.0,-212.75,60.0,-185.0,-371.75,None,HR,2026-04-23
2026-01-19 06:00:00+00:00,0.0,84.0,0.75,26.5,0.0,23.0,0.0,143.5,-84.0,-25.75,-23.0,-143.5,-276.25,None,HR,2026-04-23
2026-01-19 07:00:00+00:00,0.0,433.0,0.0,47.75,0.0,162.0,330.0,0.0,-433.0,-47.75,-162.0,330.0,-312.75,None,HR,2026-04-23
2026-01-19 08:00:00+00:00,0.0,498.0,0.0,194.5,0.0,381.0,892.5,0.0,-498.0,-194.5,-381.0,892.5,-181.0,None,HR,2026-04-23
2026-01-19 09:00:00+00:00,0.0,469.0,0.0,302.75,0.0,406.0,1048.75,0.0,-469.0,-302.75,-406.0,1048.75,-129.0,None,HR,2026-04-23
2026-01-19 10:00:00+00:00,0.0,477.0,0.0,433.75,0.0,332.0,1023.75,0.0,-477.0,-433.75,-332.0,1023.75,-219.0,None,HR,2026-04-23
2026-01-19 11:00:00+00:00,0.0,475.0,0.0,465.5,0.0,283.0,965.5,0.0,-475.0,-465.5,-283.0,965.5,-258.0,None,HR,2026-04-23
2026-01-19 12:00:00+00:00,0.0,314.0,0.0,455.25,0.0,198.0,781.0,0.0,-314.0,-455.25,-198.0,781.0,-186.25,None,HR,2026-04-23
2026-01-19 13:00:00+00:00,0.0,193.0,0.0,359.0,0.0,134.0,510.25,0.0,-193.0,-359.0,-134.0,510.25,-175.75,None,HR,2026-04-23
2026-01-19 14:00:00+00:00,47.0,0.0,0.0,189.5,10.0,0.0,76.75,60.25,47.0,-189.5,10.0,16.5,-116.0,None,HR,2026-04-23
2026-01-19 15:00:00+00:00,66.0,0.0,9.25,24.25,0.0,17.0,0.0,251.5,66.0,-15.0,-17.0,-251.5,-217.5,None,HR,2026-04-23
2026-01-19 16:00:00+00:00,0.0,10.0,0.0,62.5,0.0,42.0,0.0,313.0,-10.0,-62.5,-42.0,-313.0,-427.5,None,HR,2026-04-23
2026-01-19 17:00:00+00:00,0.0,50.0,0.0,115.75,0.0,43.0,0.0,229.75,-50.0,-115.75,-43.0,-229.75,-438.5,None,HR,2026-04-23
2026-01-19 18:00:00+00:00,19.0,0.0,0.0,194.0,0.0,3.0,0.0,265.25,19.0,-194.0,-3.0,-265.25,-443.25,None,HR,2026-04-23
2026-01-19 19:00:00+00:00,0.0,15.0,0.0,188.0,0.0,35.0,0.0,152.75,-15.0,-188.0,-35.0,-152.75,-390.75,None,HR,2026-04-23
2026-01-19 20:00:00+00:00,0.0,35.0,0.0,313.0,0.0,16.0,3.0,73.5,-35.0,-313.0,-16.0,-70.5,-434.5,None,HR,2026-04-23
2026-01-19 21:00:00+00:00,0.0,184.0,0.0,442.5,6.0,0.0,88.5,23.0,-184.0,-442.5,6.0,65.5,-555.0,None,HR,2026-04-23
2026-01-19 22:00:00+00:00,0.0,159.0,0.0,478.75,20.0,0.0,214.25,0.0,-159.0,-478.75,20.0,214.25,-403.5,None,HR,2026-04-23
2026-01-19 23:00:00+00:00,51.0,0.0,0.0,633.25,150.0,0.0,141.75,0.0,51.0,-633.25,150.0,141.75,-290.5,None,HR,2026-04-23
2026-01-20 00:00:00+00:00,133.0,0.0,0.0,636.5,195.0,0.0,134.0,0.0,133.0,-636.5,195.0,134.0,-174.5,None,HR,2026-04-23
2026-01-20 01:00:00+00:00,181.0,0.0,0.0,635.5,228.0,0.0,115.5,0.0,181.0,-635.5,228.0,115.5,-111.0,None,HR,2026-04-23
2026-01-20 02:00:00+00:00,186.0,0.0,0.0,630.25,238.0,0.0,76.5,0.0,186.0,-630.25,238.0,76.5,-129.75,None,HR,2026-04-23
2026-01-20 03:00:00+00:00,231.0,0.0,0.0,594.0,251.0,0.0,0.0,68.25,231.0,-594.0,251.0,-68.25,-180.25,None,HR,2026-04-23
2026-01-20 04:00:00+00:00,275.0,0.0,0.0,553.25,257.0,0.0,0.0,162.25,275.0,-553.25,257.0,-162.25,-183.5,None,HR,2026-04-23
2026-01-20 05:00:00+00:00,231.0,0.0,0.0,211.0,115.0,0.0,0.0,391.75,231.0,-211.0,115.0,-391.75,-256.75,None,HR,2026-04-23
2026-01-20 06:00:00+00:00,69.0,0.0,9.0,44.5,0.0,1.0,0.0,502.75,69.0,-35.5,-1.0,-502.75,-470.25,None,HR,2026-04-23
2026-01-20 07:00:00+00:00,0.0,342.0,147.25,0.0,0.0,338.0,96.5,72.75,-342.0,147.25,-338.0,23.75,-509.0,None,HR,2026-04-23
2026-01-20 08:00:00+00:00,0.0,555.0,56.5,0.0,0.0,496.0,542.25,0.0,-555.0,56.5,-496.0,542.25,-452.25,None,HR,2026-04-23
2026-01-20 09:00:00+00:00,0.0,559.0,0.0,236.0,0.0,481.0,834.5,0.0,-559.0,-236.0,-481.0,834.5,-441.5,None,HR,2026-04-23
2026-01-20 10:00:00+00:00,0.0,545.0,0.0,309.5,0.0,458.0,857.0,0.0,-545.0,-309.5,-458.0,857.0,-455.5,None,HR,2026-04-23
2026-01-20 11:00:00+00:00,0.0,493.0,0.0,347.75,0.0,413.0,796.75,0.0,-493.0,-347.75,-413.0,796.75,-457.0,None,HR,2026-04-23
2026-01-20 12:00:00+00:00,0.0,364.0,0.0,279.5,0.0,343.0,603.0,0.0,-364.0,-279.5,-343.0,603.0,-383.5,None,HR,2026-04-23
2026-01-20 13:00:00+00:00,0.0,180.0,0.0,151.5,0.0,238.0,238.5,8.5,-180.0,-151.5,-238.0,230.0,-339.5,None,HR,2026-04-23
2026-01-20 14:00:00+00:00,167.0,0.0,5.0,13.75,0.0,1.0,0.0,461.25,167.0,-8.75,-1.0,-461.25,-304.0,None,HR,2026-04-23
2026-01-20 15:00:00+00:00,110.0,0.0,20.25,2.0,34.0,0.0,0.0,603.5,110.0,18.25,34.0,-603.5,-441.25,None,HR,2026-04-23
2026-01-20 16:00:00+00:00,0.0,20.0,53.5,0.0,0.0,48.0,0.0,593.5,-20.0,53.5,-48.0,-593.5,-608.0,None,HR,2026-04-23
2026-01-20 17:00:00+00:00,0.0,63.0,0.0,24.5,0.0,33.0,0.0,477.5,-63.0,-24.5,-33.0,-477.5,-598.0,None,HR,2026-04-23
2026-01-20 18:00:00+00:00,0.0,31.0,0.0,56.5,0.0,37.0,0.0,447.0,-31.0,-56.5,-37.0,-447.0,-571.5,None,HR,2026-04-23
2026-01-20 19:00:00+00:00,37.0,0.0,0.0,116.5,0.0,9.0,0.0,448.25,37.0,-116.5,-9.0,-448.25,-536.75,None,HR,2026-04-23
2026-01-20 20:00:00+00:00,0.0,98.0,0.0,225.5,0.0,70.0,0.0,173.0,-98.0,-225.5,-70.0,-173.0,-566.5,None,HR,2026-04-23
2026-01-20 21:00:00+00:00,0.0,22.0,0.0,477.0,106.0,0.0,0.0,404.5,-22.0,-477.0,106.0,-404.5,-797.5,None,HR,2026-04-23
2026-01-20 22:00:00+00:00,25.0,0.0,0.0,488.5,130.0,0.0,0.0,275.5,25.0,-488.5,130.0,-275.5,-609.0,None,HR,2026-04-23
2026-01-20 23:00:00+00:00,37.0,0.0,0.0,621.0,169.0,0.0,0.0,113.25,37.0,-621.0,169.0,-113.25,-528.25,None,HR,2026-04-23
2026-01-21 00:00:00+00:00,148.0,0.0,0.0,639.75,241.0,0.0,0.0,131.0,148.0,-639.75,241.0,-131.0,-381.75,None,HR,2026-04-23
2026-01-21 01:00:00+00:00,199.0,0.0,0.0,626.5,273.0,0.0,0.0,161.75,199.0,-626.5,273.0,-161.75,-316.25,None,HR,2026-04-23
2026-01-21 02:00:00+00:00,210.0,0.0,0.0,541.5,259.0,0.0,0.0,238.5,210.0,-541.5,259.0,-238.5,-311.0,None,HR,2026-04-23
2026-01-21 03:00:00+00:00,173.0,0.0,0.0,447.75,210.0,0.0,0.0,298.75,173.0,-447.75,210.0,-298.75,-363.5,None,HR,2026-04-23
2026-01-21 04:00:00+00:00,161.0,0.0,0.0,331.75,176.0,0.0,0.0,483.0,161.0,-331.75,176.0,-483.0,-477.75,None,HR,2026-04-23
2026-01-21 05:00:00+00:00,99.0,0.0,26.5,7.5,0.0,23.0,0.0,456.5,99.0,19.0,-23.0,-456.5,-361.5,None,HR,2026-04-23
2026-01-21 06:00:00+00:00,0.0,33.0,3.5,9.5,0.0,80.0,0.0,485.5,-33.0,-6.0,-80.0,-485.5,-604.5,None,HR,2026-04-23
2026-01-21 07:00:00+00:00,0.0,125.0,0.0,37.75,0.0,161.0,0.0,380.25,-125.0,-37.75,-161.0,-380.25,-704.0,None,HR,2026-04-23
2026-01-21 08:00:00+00:00,0.0,32.0,0.0,250.0,0.0,112.0,0.0,297.75,-32.0,-250.0,-112.0,-297.75,-691.75,None,HR,2026-04-23
2026-01-21 09:00:00+00:00,0.0,107.0,0.0,410.75,0.0,125.0,0.0,250.75,-107.0,-410.75,-125.0,-250.75,-893.5,None,HR,2026-04-23
2026-01-21 10:00:00+00:00,0.0,4.0,0.0,569.25,0.0,33.0,0.0,387.75,-4.0,-569.25,-33.0,-387.75,-994.0,None,HR,2026-04-23
2026-01-21 11:00:00+00:00,44.0,0.0,0.0,599.5,30.0,0.0,0.0,435.5,44.0,-599.5,30.0,-435.5,-961.0,None,HR,2026-04-23
2026-01-21 12:00:00+00:00,58.0,0.0,0.0,523.25,31.0,0.0,0.0,508.0,58.0,-523.25,31.0,-508.0,-942.25,None,HR,2026-04-23
2026-01-21 13:00:00+00:00,49.0,0.0,0.0,302.0,0.0,17.0,0.0,586.25,49.0,-302.0,-17.0,-586.25,-856.25,None,HR,2026-04-23
2026-01-21 14:00:00+00:00,0.0,17.0,0.0,89.25,0.0,36.0,0.0,498.25,-17.0,-89.25,-36.0,-498.25,-640.5,None,HR,2026-04-23
2026-01-21 15:00:00+00:00,0.0,192.0,171.25,0.0,0.0,192.0,0.0,425.5,-192.0,171.25,-192.0,-425.5,-638.25,None,HR,2026-04-23
2026-01-21 16:00:00+00:00,0.0,282.0,151.0,0.0,0.0,229.0,0.0,425.25,-282.0,151.0,-229.0,-425.25,-785.25,None,HR,2026-04-23
2026-01-21 17:00:00+00:00,0.0,337.0,195.5,0.0,0.0,163.0,0.0,511.5,-337.0,195.5,-163.0,-511.5,-816.0,None,HR,2026-04-23
2026-01-21 18:00:00+00:00,0.0,396.0,135.75,0.0,0.0,100.0,0.0,435.0,-396.0,135.75,-100.0,-435.0,-795.25,None,HR,2026-04-23
2026-01-21 19:00:00+00:00,0.0,286.0,29.5,0.0,0.0,52.0,0.0,410.25,-286.0,29.5,-52.0,-410.25,-718.75,None,HR,2026-04-23
2026-01-21 20:00:00+00:00,0.0,192.0,0.0,118.75,0.0,42.0,0.0,547.5,-192.0,-118.75,-42.0,-547.5,-900.25,None,HR,2026-04-23
2026-01-21 21:00:00+00:00,0.0,283.0,0.0,282.75,0.0,66.0,0.0,459.5,-283.0,-282.75,-66.0,-459.5,-1091.25,None,HR,2026-04-23
2026-01-21 22:00:00+00:00,0.0,122.0,0.0,402.75,0.0,7.0,0.0,334.25,-122.0,-402.75,-7.0,-334.25,-866.0,None,HR,2026-04-23
2026-01-21 23:00:00+00:00,107.0,0.0,0.0,485.5,96.0,0.0,0.0,436.25,107.0,-485.5,96.0,-436.25,-718.75,None,HR,2026-04-23
2026-01-22 00:00:00+00:00,360.0,0.0,0.0,603.25,205.0,0.0,0.0,549.5,360.0,-603.25,205.0,-549.5,-587.75,None,HR,2026-04-23
2026-01-22 01:00:00+00:00,416.0,0.0,0.0,587.25,215.0,0.0,0.0,561.25,416.0,-587.25,215.0,-561.25,-517.5,None,HR,2026-04-23
2026-01-22 02:00:00+00:00,394.0,0.0,0.0,534.75,203.0,0.0,0.0,554.5,394.0,-534.75,203.0,-554.5,-492.25,None,HR,2026-04-23
2026-01-22 03:00:00+00:00,349.0,0.0,0.0,471.5,181.0,0.0,0.0,569.5,349.0,-471.5,181.0,-569.5,-511.0,None,HR,2026-04-23
2026-01-22 04:00:00+00:00,18.0,0.0,0.0,318.0,73.0,0.0,0.0,389.75,18.0,-318.0,73.0,-389.75,-616.75,None,HR,2026-04-23
2026-01-22 05:00:00+00:00,0.0,168.0,0.0,75.75,0.0,4.0,0.0,396.25,-168.0,-75.75,-4.0,-396.25,-644.0,None,HR,2026-04-23
2026-01-22 06:00:00+00:00,0.0,191.0,0.0,43.5,25.0,0.0,0.0,637.75,-191.0,-43.5,25.0,-637.75,-847.25,None,HR,2026-04-23
2026-01-22 07:00:00+00:00,0.0,209.0,0.0,86.75,14.0,0.0,0.0,623.5,-209.0,-86.75,14.0,-623.5,-905.25,None,HR,2026-04-23
2026-01-22 08:00:00+00:00,0.0,44.0,0.0,218.75,73.0,0.0,0.0,722.0,-44.0,-218.75,73.0,-722.0,-911.75,None,HR,2026-04-23
2026-01-22 09:00:00+00:00,86.0,0.0,0.0,269.25,134.0,0.0,0.0,858.5,86.0,-269.25,134.0,-858.5,-907.75,None,HR,2026-04-23
2026-01-22 10:00:00+00:00,178.0,0.0,0.0,317.25,173.0,0.0,0.0,1011.0,178.0,-317.25,173.0,-1011.0,-977.25,None,HR,2026-04-23
2026-01-22 11:00:00+00:00,172.0,0.0,0.0,282.25,173.0,0.0,0.0,957.75,172.0,-282.25,173.0,-957.75,-895.0,None,HR,2026-04-23
2026-01-22 12:00:00+00:00,171.0,0.0,0.0,208.75,169.0,0.0,0.0,955.5,171.0,-208.75,169.0,-955.5,-824.25,None,HR,2026-04-23
2026-01-22 13:00:00+00:00,102.0,0.0,0.0,135.75,146.0,0.0,0.0,866.0,102.0,-135.75,146.0,-866.0,-753.75,None,HR,2026-04-23
2026-01-22 14:00:00+00:00,0.0,150.0,3.0,13.5,78.0,0.0,0.0,621.0,-150.0,-10.5,78.0,-621.0,-703.5,None,HR,2026-04-23
2026-01-22 15:00:00+00:00,0.0,211.0,72.25,0.0,52.0,0.0,0.0,656.75,-211.0,72.25,52.0,-656.75,-743.5,None,HR,2026-04-23
2026-01-22 16:00:00+00:00,0.0,211.0,0.0,54.75,66.0,0.0,0.0,706.0,-211.0,-54.75,66.0,-706.0,-905.75,None,HR,2026-04-23
2026-01-22 17:00:00+00:00,0.0,226.0,0.0,75.75,61.0,0.0,0.0,659.5,-226.0,-75.75,61.0,-659.5,-900.25,None,HR,2026-04-23
2026-01-22 18:00:00+00:00,0.0,220.0,0.0,122.5,58.0,0.0,0.0,619.75,-220.0,-122.5,58.0,-619.75,-904.25,None,HR,2026-04-23
2026-01-22 19:00:00+00:00,0.0,208.0,0.0,223.0,73.0,0.0,0.0,531.5,-208.0,-223.0,73.0,-531.5,-889.5,None,HR,2026-04-23
2026-01-22 20:00:00+00:00,0.0,165.0,0.0,201.75,45.0,0.0,0.0,618.0,-165.0,-201.75,45.0,-618.0,-939.75,None,HR,2026-04-23
2026-01-22 21:00:00+00:00,0.0,146.0,0.0,302.75,26.0,0.0,0.0,488.0,-146.0,-302.75,26.0,-488.0,-910.75,None,HR,2026-04-23
2026-01-22 22:00:00+00:00,0.0,65.0,0.0,419.75,74.0,0.0,0.0,509.25,-65.0,-419.75,74.0,-509.25,-920.0,None,HR,2026-04-23
2026-01-22 23:00:00+00:00,0.0,146.0,0.0,446.5,56.0,0.0,0.0,194.0,-146.0,-446.5,56.0,-194.0,-730.5,None,HR,2026-04-23
2026-01-23 00:00:00+00:00,0.0,54.0,0.0,487.5,126.0,0.0,0.0,214.75,-54.0,-487.5,126.0,-214.75,-630.25,None,HR,2026-04-23
2026-01-23 01:00:00+00:00,19.0,0.0,0.0,503.75,169.0,0.0,0.0,234.25,19.0,-503.75,169.0,-234.25,-550.0,None,HR,2026-04-23
2026-01-23 02:00:00+00:00,47.0,0.0,0.0,488.25,175.0,0.0,0.0,254.75,47.0,-488.25,175.0,-254.75,-521.0,None,HR,2026-04-23
2026-01-23 03:00:00+00:00,0.0,121.0,0.0,386.25,107.0,0.0,0.0,153.0,-121.0,-386.25,107.0,-153.0,-553.25,None,HR,2026-04-23
2026-01-23 04:00:00+00:00,0.0,340.0,0.0,204.0,47.0,0.0,0.0,166.5,-340.0,-204.0,47.0,-166.5,-663.5,None,HR,2026-04-23
2026-01-23 05:00:00+00:00,0.0,187.0,0.0,169.0,85.0,0.0,0.0,363.5,-187.0,-169.0,85.0,-363.5,-634.5,None,HR,2026-04-23
2026-01-23 06:00:00+00:00,0.0,299.0,0.0,50.25,55.0,0.0,0.0,499.75,-299.0,-50.25,55.0,-499.75,-794.0,None,HR,2026-04-23
2026-01-23 07:00:00+00:00,0.0,289.0,0.0,105.75,37.0,0.0,0.0,513.25,-289.0,-105.75,37.0,-513.25,-871.0,None,HR,2026-04-23
2026-01-23 08:00:00+00:00,0.0,205.0,0.0,134.75,41.0,0.0,0.0,523.25,-205.0,-134.75,41.0,-523.25,-822.0,None,HR,2026-04-23
2026-01-23 09:00:00+00:00,0.0,147.0,0.0,167.5,41.0,0.0,0.0,460.5,-147.0,-167.5,41.0,-460.5,-734.0,None,HR,2026-04-23
2026-01-23 10:00:00+00:00,0.0,35.0,0.0,175.5,60.0,0.0,0.0,615.5,-35.0,-175.5,60.0,-615.5,-766.0,None,HR,2026-04-23
2026-01-23 11:00:00+00:00,0.0,11.0,0.0,201.75,86.0,0.0,0.0,576.0,-11.0,-201.75,86.0,-576.0,-702.75,None,HR,2026-04-23
2026-01-23 12:00:00+00:00,0.0,66.0,0.0,135.75,46.0,0.0,0.0,459.25,-66.0,-135.75,46.0,-459.25,-615.0,None,HR,2026-04-23
2026-01-23 13:00:00+00:00,0.0,88.0,0.0,71.25,55.0,0.0,0.0,436.25,-88.0,-71.25,55.0,-436.25,-540.5,None,HR,2026-04-23
2026-01-23 14:00:00+00:00,0.0,190.0,53.0,0.0,20.0,0.0,0.0,306.0,-190.0,53.0,20.0,-306.0,-423.0,None,HR,2026-04-23
2026-01-23 15:00:00+00:00,0.0,194.0,65.25,0.0,57.0,0.0,0.0,387.25,-194.0,65.25,57.0,-387.25,-459.0,None,HR,2026-04-23
2026-01-23 16:00:00+00:00,0.0,173.0,22.75,0.0,50.0,0.0,0.0,482.75,-173.0,22.75,50.0,-482.75,-583.0,None,HR,2026-04-23
2026-01-23 17:00:00+00:00,0.0,165.0,63.25,0.0,50.0,0.0,0.0,522.5,-165.0,63.25,50.0,-522.5,-574.25,None,HR,2026-04-23
2026-01-23 18:00:00+00:00,0.0,244.0,43.75,0.0,28.0,0.0,0.0,363.25,-244.0,43.75,28.0,-363.25,-535.5,None,HR,2026-04-23
2026-01-23 19:00:00+00:00,0.0,159.0,8.0,1.75,27.0,0.0,0.0,318.5,-159.0,6.25,27.0,-318.5,-444.25,None,HR,2026-04-23
2026-01-23 20:00:00+00:00,0.0,314.0,0.0,101.0,0.0,52.0,69.25,68.5,-314.0,-101.0,-52.0,0.75,-466.25,None,HR,2026-04-23
2026-01-23 21:00:00+00:00,0.0,159.0,0.0,218.5,1.0,0.0,5.0,85.0,-159.0,-218.5,1.0,-80.0,-456.5,None,HR,2026-04-23
2026-01-23 22:00:00+00:00,35.0,0.0,0.0,261.5,40.0,0.0,0.0,111.75,35.0,-261.5,40.0,-111.75,-298.25,None,HR,2026-04-23
2026-01-23 23:00:00+00:00,135.0,0.0,0.0,406.0,75.0,0.0,0.0,170.75,135.0,-406.0,75.0,-170.75,-366.75,None,HR,2026-04-23
2026-01-24 00:00:00+00:00,236.0,0.0,0.0,428.75,118.0,0.0,0.0,127.0,236.0,-428.75,118.0,-127.0,-201.75,None,HR,2026-04-23
2026-01-24 01:00:00+00:00,203.0,0.0,0.0,410.75,95.0,0.0,45.0,0.0,203.0,-410.75,95.0,45.0,-67.75,None,HR,2026-04-23
2026-01-24 02:00:00+00:00,217.0,0.0,0.0,388.25,93.0,0.0,58.25,0.0,217.0,-388.25,93.0,58.25,-20.0,None,HR,2026-04-23
2026-01-24 03:00:00+00:00,194.0,0.0,0.0,352.25,81.0,0.0,64.0,0.0,194.0,-352.25,81.0,64.0,-13.25,None,HR,2026-04-23
2026-01-24 04:00:00+00:00,133.0,0.0,0.0,293.25,56.0,0.0,116.5,0.0,133.0,-293.25,56.0,116.5,12.25,None,HR,2026-04-23
2026-01-24 05:00:00+00:00,0.0,2.0,0.0,190.25,6.0,0.0,67.5,9.0,-2.0,-190.25,6.0,58.5,-127.75,None,HR,2026-04-23
2026-01-24 06:00:00+00:00,0.0,87.0,0.0,36.25,0.0,101.0,252.5,0.0,-87.0,-36.25,-101.0,252.5,28.25,None,HR,2026-04-23
2026-01-24 07:00:00+00:00,0.0,124.0,34.5,0.0,0.0,117.0,166.25,0.0,-124.0,34.5,-117.0,166.25,-40.25,None,HR,2026-04-23
2026-01-24 08:00:00+00:00,0.0,163.0,66.25,0.0,0.0,116.0,161.75,0.0,-163.0,66.25,-116.0,161.75,-51.0,None,HR,2026-04-23
2026-01-24 09:00:00+00:00,0.0,133.0,15.5,3.25,0.0,95.0,191.25,0.0,-133.0,12.25,-95.0,191.25,-24.5,None,HR,2026-04-23
2026-01-24 10:00:00+00:00,0.0,78.0,0.0,89.0,0.0,71.0,42.25,13.25,-78.0,-89.0,-71.0,29.0,-209.0,None,HR,2026-04-23
2026-01-24 11:00:00+00:00,0.0,152.0,0.0,91.75,0.0,91.0,132.0,0.0,-152.0,-91.75,-91.0,132.0,-202.75,None,HR,2026-04-23
2026-01-24 12:00:00+00:00,0.0,103.0,0.0,65.25,0.0,92.0,135.5,0.0,-103.0,-65.25,-92.0,135.5,-124.75,None,HR,2026-04-23
2026-01-24 13:00:00+00:00,45.0,0.0,0.25,21.25,0.0,32.0,23.5,86.0,45.0,-21.0,-32.0,-62.5,-70.5,None,HR,2026-04-23
2026-01-24 14:00:00+00:00,0.0,76.0,145.75,0.0,0.0,44.0,30.75,23.75,-76.0,145.75,-44.0,7.0,32.75,None,HR,2026-04-23
2026-01-24 15:00:00+00:00,0.0,68.0,285.75,0.0,0.0,49.0,21.25,18.75,-68.0,285.75,-49.0,2.5,171.25,None,HR,2026-04-23
2026-01-24 16:00:00+00:00,0.0,168.0,233.0,0.0,0.0,81.0,82.0,0.0,-168.0,233.0,-81.0,82.0,66.0,None,HR,2026-04-23
2026-01-24 17:00:00+00:00,0.0,304.0,254.75,0.0,0.0,142.0,290.0,0.0,-304.0,254.75,-142.0,290.0,98.75,None,HR,2026-04-23
2026-01-24 18:00:00+00:00,0.0,262.0,145.0,0.0,0.0,103.0,284.75,0.0,-262.0,145.0,-103.0,284.75,64.75,None,HR,2026-04-23
2026-01-24 19:00:00+00:00,0.0,369.0,124.0,0.0,0.0,142.0,263.0,0.0,-369.0,124.0,-142.0,263.0,-124.0,None,HR,2026-04-23
2026-01-24 20:00:00+00:00,0.0,367.0,0.5,13.5,0.0,144.0,224.5,0.0,-367.0,-13.0,-144.0,224.5,-299.5,None,HR,2026-04-23
2026-01-24 21:00:00+00:00,0.0,171.0,0.0,220.25,0.0,116.0,364.75,0.0,-171.0,-220.25,-116.0,364.75,-142.5,None,HR,2026-04-23
2026-01-24 22:00:00+00:00,0.0,190.0,0.0,208.75,0.0,162.0,622.75,0.0,-190.0,-208.75,-162.0,622.75,62.0,None,HR,2026-04-23
2026-01-24 23:00:00+00:00,0.0,260.0,0.0,128.5,0.0,168.0,671.0,0.0,-260.0,-128.5,-168.0,671.0,114.5,None,HR,2026-04-23
2026-01-25 00:00:00+00:00,0.0,115.0,0.0,198.75,0.0,109.0,668.25,0.0,-115.0,-198.75,-109.0,668.25,245.5,None,HR,2026-04-23
2026-01-25 01:00:00+00:00,0.0,110.0,0.0,237.25,0.0,103.0,770.5,0.0,-110.0,-237.25,-103.0,770.5,320.25,None,HR,2026-04-23
2026-01-25 02:00:00+00:00,0.0,122.0,0.0,185.5,0.0,109.0,774.75,0.0,-122.0,-185.5,-109.0,774.75,358.25,None,HR,2026-04-23
2026-01-25 03:00:00+00:00,0.0,244.0,0.0,147.5,0.0,171.0,997.25,0.0,-244.0,-147.5,-171.0,997.25,434.75,None,HR,2026-04-23
