,NO_5_NO_1,NO_1_NO_5,NO_5_NO_2,NO_2_NO_5,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,631.275,0.0,0.0,945.6,154.9,0.0,631.275,-945.6,154.9,-159.42500000000004,None,NO_5,2026-04-23
2026-01-01 01:00:00+00:00,121.65,62.775,0.0,511.375,211.65,0.0,58.87500000000001,-511.375,211.65,-240.85,None,NO_5,2026-04-23
2026-01-01 02:00:00+00:00,446.5,0.0,0.0,759.725,228.9,0.0,446.5,-759.725,228.9,-84.32500000000002,None,NO_5,2026-04-23
2026-01-01 03:00:00+00:00,900.375,0.0,0.0,735.875,0.0,0.0,900.375,-735.875,0.0,164.5,None,NO_5,2026-04-23
2026-01-01 04:00:00+00:00,89.025,0.0,0.0,879.65,1114.65,0.0,89.025,-879.65,1114.65,324.0250000000001,None,NO_5,2026-04-23
2026-01-01 05:00:00+00:00,1412.25,0.0,0.0,704.35,0.0,334.5,1412.25,-704.35,-334.5,373.4,None,NO_5,2026-04-23
2026-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,488.175,0.0,0.0,0.0,488.175,488.175,None,NO_5,2026-04-23
2026-01-01 07:00:00+00:00,340.275,0.0,0.0,0.0,312.55,0.0,340.275,0.0,312.55,652.825,None,NO_5,2026-04-23
2026-01-01 08:00:00+00:00,230.275,0.0,0.0,0.0,460.2,0.0,230.275,0.0,460.2,690.475,None,NO_5,2026-04-23
2026-01-01 09:00:00+00:00,510.7,0.0,0.0,0.0,437.925,0.0,510.7,0.0,437.925,948.625,None,NO_5,2026-04-23
2026-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,1044.5,0.0,0.0,0.0,1044.5,1044.5,None,NO_5,2026-04-23
2026-01-01 11:00:00+00:00,168.4,0.0,0.0,0.0,163.5,0.0,168.4,0.0,163.5,331.9,None,NO_5,2026-04-23
2026-01-01 12:00:00+00:00,375.85,0.0,0.0,253.1,359.025,0.0,375.85,-253.1,359.025,481.775,None,NO_5,2026-04-23
2026-01-01 13:00:00+00:00,608.1,0.0,0.0,255.575,186.95,0.0,608.1,-255.575,186.95,539.475,None,NO_5,2026-04-23
2026-01-01 14:00:00+00:00,435.125,0.0,0.0,314.025,113.8,0.0,435.125,-314.025,113.8,234.90000000000003,None,NO_5,2026-04-23
2026-01-01 15:00:00+00:00,452.3,0.0,0.0,313.825,55.7,0.0,452.3,-313.825,55.7,194.175,None,NO_5,2026-04-23
2026-01-01 16:00:00+00:00,1202.875,0.0,0.0,771.025,0.0,0.0,1202.875,-771.025,0.0,431.85,None,NO_5,2026-04-23
2026-01-01 17:00:00+00:00,213.65,0.0,0.0,0.0,99.975,0.0,213.65,0.0,99.975,313.625,None,NO_5,2026-04-23
2026-01-01 18:00:00+00:00,476.975,0.0,0.0,314.025,0.0,0.0,476.975,-314.025,0.0,162.95000000000005,None,NO_5,2026-04-23
2026-01-01 19:00:00+00:00,14.85,72.85,0.0,0.0,0.0,10.875,-57.99999999999999,0.0,-10.875,-68.875,None,NO_5,2026-04-23
2026-01-01 20:00:00+00:00,379.1,100.825,0.0,424.25,0.0,36.225,278.27500000000003,-424.25,-36.225,-182.19999999999996,None,NO_5,2026-04-23
2026-01-01 21:00:00+00:00,0.0,153.9,0.0,410.925,373.65,0.0,-153.9,-410.925,373.65,-191.17500000000007,None,NO_5,2026-04-23
2026-01-01 22:00:00+00:00,84.2,0.0,0.0,0.0,0.0,0.0,84.2,0.0,0.0,84.2,None,NO_5,2026-04-23
2026-01-01 23:00:00+00:00,495.275,0.0,0.0,0.0,0.0,0.0,495.275,0.0,0.0,495.275,None,NO_5,2026-04-23
2026-01-02 00:00:00+00:00,254.6,0.0,0.0,0.0,0.0,0.0,254.6,0.0,0.0,254.6,None,NO_5,2026-04-23
2026-01-02 01:00:00+00:00,147.675,0.0,0.0,0.0,0.0,0.0,147.675,0.0,0.0,147.675,None,NO_5,2026-04-23
2026-01-02 02:00:00+00:00,270.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,270.0,None,NO_5,2026-04-23
2026-01-02 03:00:00+00:00,267.65,0.0,0.0,0.0,0.0,0.0,267.65,0.0,0.0,267.65,None,NO_5,2026-04-23
2026-01-02 04:00:00+00:00,295.25,0.0,0.0,0.0,0.0,0.0,295.25,0.0,0.0,295.25,None,NO_5,2026-04-23
2026-01-02 05:00:00+00:00,464.275,0.0,0.0,0.0,0.0,0.0,464.275,0.0,0.0,464.275,None,NO_5,2026-04-23
2026-01-02 06:00:00+00:00,893.5,0.0,0.0,0.0,0.0,0.0,893.5,0.0,0.0,893.5,None,NO_5,2026-04-23
2026-01-02 07:00:00+00:00,884.375,0.0,0.0,0.0,0.0,0.0,884.375,0.0,0.0,884.375,None,NO_5,2026-04-23
2026-01-02 08:00:00+00:00,836.7,0.0,0.0,0.0,0.0,0.0,836.7,0.0,0.0,836.7,None,NO_5,2026-04-23
2026-01-02 09:00:00+00:00,478.9,0.0,0.0,0.0,0.0,0.0,478.9,0.0,0.0,478.9,None,NO_5,2026-04-23
2026-01-02 10:00:00+00:00,486.9,0.0,0.0,0.0,0.0,0.0,486.9,0.0,0.0,486.9,None,NO_5,2026-04-23
2026-01-02 11:00:00+00:00,578.975,0.0,0.0,0.0,0.0,0.0,578.975,0.0,0.0,578.975,None,NO_5,2026-04-23
2026-01-02 12:00:00+00:00,756.5,0.0,0.0,0.0,0.0,0.0,756.5,0.0,0.0,756.5,None,NO_5,2026-04-23
2026-01-02 13:00:00+00:00,982.475,0.0,0.0,0.0,0.0,0.0,982.475,0.0,0.0,982.475,None,NO_5,2026-04-23
2026-01-02 14:00:00+00:00,1952.425,0.0,0.0,0.0,0.0,0.0,1952.425,0.0,0.0,1952.425,None,NO_5,2026-04-23
2026-01-02 15:00:00+00:00,2144.15,0.0,60.7,0.0,0.0,0.0,2144.15,60.7,0.0,2204.85,None,NO_5,2026-04-23
2026-01-02 16:00:00+00:00,2242.525,0.0,19.6,0.0,0.0,0.0,2242.525,19.6,0.0,2262.125,None,NO_5,2026-04-23
2026-01-02 17:00:00+00:00,1736.5,0.0,821.3,0.0,0.0,0.0,1736.5,821.3,0.0,2557.8,None,NO_5,2026-04-23
2026-01-02 18:00:00+00:00,1513.5,0.0,1008.525,0.0,0.0,0.0,1513.5,1008.525,0.0,2522.025,None,NO_5,2026-04-23
2026-01-02 19:00:00+00:00,1309.975,0.0,1160.15,0.0,0.0,0.0,1309.975,1160.15,0.0,2470.125,None,NO_5,2026-04-23
2026-01-02 20:00:00+00:00,1286.075,0.0,1163.25,0.0,0.0,0.0,1286.075,1163.25,0.0,2449.325,None,NO_5,2026-04-23
2026-01-02 21:00:00+00:00,959.1,0.0,1621.225,0.0,0.0,0.0,959.1,1621.225,0.0,2580.325,None,NO_5,2026-04-23
2026-01-02 22:00:00+00:00,727.0,0.0,1887.6,0.0,0.0,0.0,727.0,1887.6,0.0,2614.6,None,NO_5,2026-04-23
2026-01-02 23:00:00+00:00,652.7,0.0,1556.5,0.0,0.0,0.0,652.7,1556.5,0.0,2209.2,None,NO_5,2026-04-23
2026-01-03 00:00:00+00:00,744.475,0.0,1500.3,0.0,0.0,0.0,744.475,1500.3,0.0,2244.775,None,NO_5,2026-04-23
2026-01-03 01:00:00+00:00,665.775,0.0,1584.475,0.0,0.0,0.0,665.775,1584.475,0.0,2250.25,None,NO_5,2026-04-23
2026-01-03 02:00:00+00:00,655.0,0.0,1494.85,0.0,0.0,0.0,655.0,1494.85,0.0,2149.85,None,NO_5,2026-04-23
2026-01-03 03:00:00+00:00,983.15,0.0,744.525,0.0,0.0,0.0,983.15,744.525,0.0,1727.675,None,NO_5,2026-04-23
2026-01-03 04:00:00+00:00,799.525,0.0,981.525,0.0,0.0,0.0,799.525,981.525,0.0,1781.05,None,NO_5,2026-04-23
2026-01-03 05:00:00+00:00,881.825,0.0,1256.8,0.0,0.0,0.0,881.825,1256.8,0.0,2138.625,None,NO_5,2026-04-23
2026-01-03 06:00:00+00:00,1183.025,0.0,1243.025,0.0,0.0,0.0,1183.025,1243.025,0.0,2426.05,None,NO_5,2026-04-23
2026-01-03 07:00:00+00:00,1492.225,0.0,1111.525,0.0,0.0,0.0,1492.225,1111.525,0.0,2603.75,None,NO_5,2026-04-23
2026-01-03 08:00:00+00:00,1758.3,0.0,813.05,0.0,0.0,0.0,1758.3,813.05,0.0,2571.35,None,NO_5,2026-04-23
2026-01-03 09:00:00+00:00,1920.8,0.0,657.15,0.0,0.0,0.0,1920.8,657.15,0.0,2577.95,None,NO_5,2026-04-23
2026-01-03 10:00:00+00:00,2357.625,0.0,290.0,0.0,0.0,0.0,2357.625,290.0,0.0,2647.625,None,NO_5,2026-04-23
2026-01-03 11:00:00+00:00,2450.8,0.0,128.6,0.0,0.0,0.0,2450.8,128.6,0.0,2579.4,None,NO_5,2026-04-23
2026-01-03 12:00:00+00:00,2481.425,0.0,17.1,0.0,0.0,0.0,2481.425,17.1,0.0,2498.525,None,NO_5,2026-04-23
2026-01-03 13:00:00+00:00,2389.625,0.0,293.6,0.0,0.0,0.0,2389.625,293.6,0.0,2683.225,None,NO_5,2026-04-23
2026-01-03 14:00:00+00:00,2356.4,0.0,226.675,0.0,0.0,0.0,2356.4,226.675,0.0,2583.0750000000003,None,NO_5,2026-04-23
2026-01-03 15:00:00+00:00,2409.625,0.0,60.35,0.0,0.0,0.0,2409.625,60.35,0.0,2469.975,None,NO_5,2026-04-23
2026-01-03 16:00:00+00:00,2282.4,0.0,181.4,0.0,0.0,0.0,2282.4,181.4,0.0,2463.8,None,NO_5,2026-04-23
2026-01-03 17:00:00+00:00,2255.5,0.0,288.225,0.0,0.0,0.0,2255.5,288.225,0.0,2543.725,None,NO_5,2026-04-23
2026-01-03 18:00:00+00:00,2063.8,0.0,681.925,0.0,0.0,0.0,2063.8,681.925,0.0,2745.7250000000004,None,NO_5,2026-04-23
2026-01-03 19:00:00+00:00,1838.625,0.0,885.1,0.0,0.0,0.0,1838.625,885.1,0.0,2723.725,None,NO_5,2026-04-23
2026-01-03 20:00:00+00:00,1923.175,0.0,755.175,0.0,0.0,0.0,1923.175,755.175,0.0,2678.35,None,NO_5,2026-04-23
2026-01-03 21:00:00+00:00,1921.0,0.0,697.55,0.0,0.0,0.0,1921.0,697.55,0.0,2618.55,None,NO_5,2026-04-23
2026-01-03 22:00:00+00:00,1746.275,0.0,830.5,0.0,0.0,0.0,1746.275,830.5,0.0,2576.775,None,NO_5,2026-04-23
2026-01-03 23:00:00+00:00,1964.125,0.0,513.075,0.0,0.0,0.0,1964.125,513.075,0.0,2477.2,None,NO_5,2026-04-23
2026-01-04 00:00:00+00:00,1728.6,0.0,689.475,0.0,0.0,0.0,1728.6,689.475,0.0,2418.075,None,NO_5,2026-04-23
2026-01-04 01:00:00+00:00,1752.8,0.0,711.6,0.0,0.0,0.0,1752.8,711.6,0.0,2464.4,None,NO_5,2026-04-23
2026-01-04 02:00:00+00:00,1705.3,0.0,651.65,0.0,0.0,0.0,1705.3,651.65,0.0,2356.95,None,NO_5,2026-04-23
2026-01-04 03:00:00+00:00,1719.3,0.0,451.3,0.0,0.0,0.0,1719.3,451.3,0.0,2170.6,None,NO_5,2026-04-23
2026-01-04 04:00:00+00:00,1908.575,0.0,355.65,0.0,0.0,0.0,1908.575,355.65,0.0,2264.225,None,NO_5,2026-04-23
2026-01-04 05:00:00+00:00,1833.725,0.0,349.5,0.0,0.0,0.0,1833.725,349.5,0.0,2183.225,None,NO_5,2026-04-23
2026-01-04 06:00:00+00:00,2267.125,0.0,46.35,0.0,0.0,0.0,2267.125,46.35,0.0,2313.475,None,NO_5,2026-04-23
2026-01-04 07:00:00+00:00,2347.025,0.0,0.0,0.0,0.0,0.0,2347.025,0.0,0.0,2347.025,None,NO_5,2026-04-23
2026-01-04 08:00:00+00:00,2670.925,0.0,0.0,0.0,0.0,0.0,2670.925,0.0,0.0,2670.925,None,NO_5,2026-04-23
2026-01-04 09:00:00+00:00,2545.425,0.0,0.0,0.0,0.0,0.0,2545.425,0.0,0.0,2545.425,None,NO_5,2026-04-23
2026-01-04 10:00:00+00:00,2482.425,0.0,0.0,0.0,0.0,0.0,2482.425,0.0,0.0,2482.425,None,NO_5,2026-04-23
2026-01-04 11:00:00+00:00,2476.025,0.0,0.0,0.0,0.0,0.0,2476.025,0.0,0.0,2476.025,None,NO_5,2026-04-23
2026-01-04 12:00:00+00:00,2338.85,0.0,0.0,0.0,0.0,0.0,2338.85,0.0,0.0,2338.85,None,NO_5,2026-04-23
2026-01-04 13:00:00+00:00,2384.525,0.0,0.0,0.0,0.0,0.0,2384.525,0.0,0.0,2384.525,None,NO_5,2026-04-23
2026-01-04 14:00:00+00:00,2405.3,0.0,0.0,0.0,0.0,0.0,2405.3,0.0,0.0,2405.3,None,NO_5,2026-04-23
2026-01-04 15:00:00+00:00,2414.2,0.0,0.0,0.0,0.0,0.0,2414.2,0.0,0.0,2414.2,None,NO_5,2026-04-23
2026-01-04 16:00:00+00:00,2463.8,0.0,0.0,0.0,0.0,0.0,2463.8,0.0,0.0,2463.8,None,NO_5,2026-04-23
2026-01-04 17:00:00+00:00,2597.425,0.0,0.0,0.0,0.0,0.0,2597.425,0.0,0.0,2597.425,None,NO_5,2026-04-23
2026-01-04 18:00:00+00:00,2595.825,0.0,0.0,0.0,0.0,0.0,2595.825,0.0,0.0,2595.825,None,NO_5,2026-04-23
2026-01-04 19:00:00+00:00,2604.275,0.0,0.0,0.0,0.0,0.0,2604.275,0.0,0.0,2604.275,None,NO_5,2026-04-23
2026-01-04 20:00:00+00:00,2648.775,0.0,0.0,0.0,0.0,0.0,2648.775,0.0,0.0,2648.775,None,NO_5,2026-04-23
2026-01-04 21:00:00+00:00,2687.725,0.0,0.0,0.0,0.0,0.0,2687.725,0.0,0.0,2687.725,None,NO_5,2026-04-23
2026-01-04 22:00:00+00:00,2586.875,0.0,0.0,0.0,0.0,0.0,2586.875,0.0,0.0,2586.875,None,NO_5,2026-04-23
2026-01-04 23:00:00+00:00,2595.975,0.0,0.0,0.0,0.0,0.0,2595.975,0.0,0.0,2595.975,None,NO_5,2026-04-23
2026-01-05 00:00:00+00:00,2703.35,0.0,0.0,0.0,0.0,0.0,2703.35,0.0,0.0,2703.35,None,NO_5,2026-04-23
2026-01-05 01:00:00+00:00,2646.6,0.0,0.0,0.0,0.0,0.0,2646.6,0.0,0.0,2646.6,None,NO_5,2026-04-23
2026-01-05 02:00:00+00:00,2652.875,0.0,0.0,0.0,0.0,0.0,2652.875,0.0,0.0,2652.875,None,NO_5,2026-04-23
2026-01-05 03:00:00+00:00,2699.4,0.0,0.0,0.0,0.0,0.0,2699.4,0.0,0.0,2699.4,None,NO_5,2026-04-23
2026-01-05 04:00:00+00:00,2729.7,0.0,0.0,0.0,0.0,0.0,2729.7,0.0,0.0,2729.7,None,NO_5,2026-04-23
2026-01-05 05:00:00+00:00,2646.225,0.0,0.0,0.0,0.0,0.0,2646.225,0.0,0.0,2646.225,None,NO_5,2026-04-23
2026-01-05 06:00:00+00:00,2555.925,0.0,0.0,0.0,2.4,0.0,2555.925,0.0,2.4,2558.3250000000003,None,NO_5,2026-04-23
2026-01-05 07:00:00+00:00,2476.325,0.0,0.0,0.0,94.525,0.0,2476.325,0.0,94.525,2570.85,None,NO_5,2026-04-23
2026-01-05 08:00:00+00:00,2299.125,0.0,0.0,0.0,223.625,0.0,2299.125,0.0,223.625,2522.75,None,NO_5,2026-04-23
2026-01-05 09:00:00+00:00,2124.1,0.0,0.0,0.0,378.4,0.0,2124.1,0.0,378.4,2502.5,None,NO_5,2026-04-23
2026-01-05 10:00:00+00:00,2043.5,0.0,0.0,0.0,447.85,0.0,2043.5,0.0,447.85,2491.35,None,NO_5,2026-04-23
2026-01-05 11:00:00+00:00,2026.8,0.0,0.0,0.0,439.925,0.0,2026.8,0.0,439.925,2466.725,None,NO_5,2026-04-23
2026-01-05 12:00:00+00:00,1992.4,0.0,0.0,0.0,481.075,0.0,1992.4,0.0,481.075,2473.475,None,NO_5,2026-04-23
2026-01-05 13:00:00+00:00,2108.4,0.0,0.0,0.0,450.475,0.0,2108.4,0.0,450.475,2558.875,None,NO_5,2026-04-23
2026-01-05 14:00:00+00:00,2151.075,0.0,0.0,0.0,433.425,0.0,2151.075,0.0,433.425,2584.5,None,NO_5,2026-04-23
2026-01-05 15:00:00+00:00,2324.9,0.0,0.0,0.0,322.275,0.0,2324.9,0.0,322.275,2647.175,None,NO_5,2026-04-23
2026-01-05 16:00:00+00:00,2463.15,0.0,0.0,0.0,250.35,0.0,2463.15,0.0,250.35,2713.5,None,NO_5,2026-04-23
2026-01-05 17:00:00+00:00,2479.175,0.0,0.0,0.0,254.15,0.0,2479.175,0.0,254.15,2733.3250000000003,None,NO_5,2026-04-23
2026-01-05 18:00:00+00:00,2415.175,0.0,0.0,0.0,313.4,0.0,2415.175,0.0,313.4,2728.5750000000003,None,NO_5,2026-04-23
2026-01-05 19:00:00+00:00,2318.5,0.0,0.0,0.0,327.35,0.0,2318.5,0.0,327.35,2645.85,None,NO_5,2026-04-23
2026-01-05 20:00:00+00:00,2400.35,0.0,0.0,0.0,234.2,0.0,2400.35,0.0,234.2,2634.5499999999997,None,NO_5,2026-04-23
2026-01-05 21:00:00+00:00,2555.225,0.0,0.0,0.0,126.8,0.0,2555.225,0.0,126.8,2682.025,None,NO_5,2026-04-23
2026-01-05 22:00:00+00:00,2693.05,0.0,0.0,0.0,3.425,0.0,2693.05,0.0,3.425,2696.4750000000004,None,NO_5,2026-04-23
2026-01-05 23:00:00+00:00,2830.4,0.0,0.0,0.0,0.0,0.0,2830.4,0.0,0.0,2830.4,None,NO_5,2026-04-23
2026-01-06 00:00:00+00:00,2768.575,0.0,0.0,0.0,0.0,0.0,2768.575,0.0,0.0,2768.575,None,NO_5,2026-04-23
2026-01-06 01:00:00+00:00,2761.25,0.0,0.0,0.0,0.0,0.0,2761.25,0.0,0.0,2761.25,None,NO_5,2026-04-23
2026-01-06 02:00:00+00:00,2812.65,0.0,0.0,0.0,0.0,0.0,2812.65,0.0,0.0,2812.65,None,NO_5,2026-04-23
2026-01-06 03:00:00+00:00,2821.725,0.0,0.0,0.0,0.0,0.0,2821.725,0.0,0.0,2821.725,None,NO_5,2026-04-23
2026-01-06 04:00:00+00:00,2755.9,0.0,0.0,0.0,0.0,0.0,2755.9,0.0,0.0,2755.9,None,NO_5,2026-04-23
2026-01-06 05:00:00+00:00,2867.6,0.0,0.0,0.0,0.0,0.0,2867.6,0.0,0.0,2867.6,None,NO_5,2026-04-23
2026-01-06 06:00:00+00:00,2665.175,0.0,0.0,0.0,0.0,0.0,2665.175,0.0,0.0,2665.175,None,NO_5,2026-04-23
2026-01-06 07:00:00+00:00,2849.45,0.0,0.0,0.0,0.0,0.0,2849.45,0.0,0.0,2849.45,None,NO_5,2026-04-23
2026-01-06 08:00:00+00:00,2813.6,0.0,0.0,0.0,0.0,0.0,2813.6,0.0,0.0,2813.6,None,NO_5,2026-04-23
2026-01-06 09:00:00+00:00,2823.075,0.0,0.0,0.0,0.0,0.0,2823.075,0.0,0.0,2823.075,None,NO_5,2026-04-23
2026-01-06 10:00:00+00:00,2574.825,0.0,0.0,0.0,0.0,0.0,2574.825,0.0,0.0,2574.825,None,NO_5,2026-04-23
2026-01-06 11:00:00+00:00,2541.225,0.0,0.0,0.0,0.0,0.0,2541.225,0.0,0.0,2541.225,None,NO_5,2026-04-23
2026-01-06 12:00:00+00:00,2592.825,0.0,0.0,0.0,0.0,0.0,2592.825,0.0,0.0,2592.825,None,NO_5,2026-04-23
2026-01-06 13:00:00+00:00,2751.65,0.0,0.0,0.0,0.0,0.0,2751.65,0.0,0.0,2751.65,None,NO_5,2026-04-23
2026-01-06 14:00:00+00:00,2951.1,0.0,0.0,0.0,0.0,0.0,2951.1,0.0,0.0,2951.1,None,NO_5,2026-04-23
2026-01-06 15:00:00+00:00,2894.3,0.0,0.0,0.0,0.0,0.0,2894.3,0.0,0.0,2894.3,None,NO_5,2026-04-23
2026-01-06 16:00:00+00:00,2797.525,0.0,0.0,0.0,0.0,0.0,2797.525,0.0,0.0,2797.525,None,NO_5,2026-04-23
2026-01-06 17:00:00+00:00,2825.775,0.0,0.0,0.0,0.0,0.0,2825.775,0.0,0.0,2825.775,None,NO_5,2026-04-23
2026-01-06 18:00:00+00:00,2879.9,0.0,0.0,0.0,0.0,0.0,2879.9,0.0,0.0,2879.9,None,NO_5,2026-04-23
2026-01-06 19:00:00+00:00,2856.975,0.0,0.0,0.0,0.0,0.0,2856.975,0.0,0.0,2856.975,None,NO_5,2026-04-23
2026-01-06 20:00:00+00:00,2812.55,0.0,0.0,0.0,0.0,0.0,2812.55,0.0,0.0,2812.55,None,NO_5,2026-04-23
2026-01-06 21:00:00+00:00,2810.6,0.0,0.0,0.0,0.0,0.0,2810.6,0.0,0.0,2810.6,None,NO_5,2026-04-23
2026-01-06 22:00:00+00:00,2527.825,0.0,0.0,0.0,0.0,0.0,2527.825,0.0,0.0,2527.825,None,NO_5,2026-04-23
2026-01-06 23:00:00+00:00,2672.925,0.0,0.0,0.0,0.0,0.0,2672.925,0.0,0.0,2672.925,None,NO_5,2026-04-23
2026-01-07 00:00:00+00:00,2558.05,0.0,0.0,0.0,0.0,0.0,2558.05,0.0,0.0,2558.05,None,NO_5,2026-04-23
2026-01-07 01:00:00+00:00,2205.675,0.0,0.0,0.0,0.0,0.0,2205.675,0.0,0.0,2205.675,None,NO_5,2026-04-23
2026-01-07 02:00:00+00:00,1899.175,0.0,0.0,0.0,0.0,0.0,1899.175,0.0,0.0,1899.175,None,NO_5,2026-04-23
2026-01-07 03:00:00+00:00,1522.825,0.0,0.0,0.0,0.0,0.0,1522.825,0.0,0.0,1522.825,None,NO_5,2026-04-23
2026-01-07 04:00:00+00:00,2036.825,0.0,0.0,0.0,37.05,0.0,2036.825,0.0,37.05,2073.875,None,NO_5,2026-04-23
2026-01-07 05:00:00+00:00,2522.775,0.0,0.0,0.0,0.0,0.0,2522.775,0.0,0.0,2522.775,None,NO_5,2026-04-23
2026-01-07 06:00:00+00:00,2743.375,0.0,0.0,0.0,0.0,0.0,2743.375,0.0,0.0,2743.375,None,NO_5,2026-04-23
2026-01-07 07:00:00+00:00,2726.625,0.0,0.0,0.0,0.0,0.0,2726.625,0.0,0.0,2726.625,None,NO_5,2026-04-23
2026-01-07 08:00:00+00:00,2597.025,0.0,0.0,0.0,0.0,0.0,2597.025,0.0,0.0,2597.025,None,NO_5,2026-04-23
2026-01-07 09:00:00+00:00,2532.575,0.0,0.0,0.0,0.0,0.0,2532.575,0.0,0.0,2532.575,None,NO_5,2026-04-23
2026-01-07 10:00:00+00:00,2439.9,0.0,0.0,0.0,0.0,0.0,2439.9,0.0,0.0,2439.9,None,NO_5,2026-04-23
2026-01-07 11:00:00+00:00,2434.55,0.0,0.0,0.0,0.0,0.0,2434.55,0.0,0.0,2434.55,None,NO_5,2026-04-23
2026-01-07 12:00:00+00:00,2393.05,0.0,0.0,0.0,0.0,0.0,2393.05,0.0,0.0,2393.05,None,NO_5,2026-04-23
2026-01-07 13:00:00+00:00,2489.2,0.0,0.0,0.0,0.0,0.0,2489.2,0.0,0.0,2489.2,None,NO_5,2026-04-23
2026-01-07 14:00:00+00:00,2557.15,0.0,0.0,0.0,0.0,0.0,2557.15,0.0,0.0,2557.15,None,NO_5,2026-04-23
2026-01-07 15:00:00+00:00,2647.8,0.0,0.0,0.0,0.0,0.0,2647.8,0.0,0.0,2647.8,None,NO_5,2026-04-23
2026-01-07 16:00:00+00:00,2717.425,0.0,0.0,0.0,0.0,0.0,2717.425,0.0,0.0,2717.425,None,NO_5,2026-04-23
2026-01-07 17:00:00+00:00,2751.75,0.0,0.0,0.0,0.0,0.0,2751.75,0.0,0.0,2751.75,None,NO_5,2026-04-23
2026-01-07 18:00:00+00:00,2757.6,0.0,0.0,0.0,0.0,0.0,2757.6,0.0,0.0,2757.6,None,NO_5,2026-04-23
2026-01-07 19:00:00+00:00,2773.125,0.0,0.0,0.0,0.0,0.0,2773.125,0.0,0.0,2773.125,None,NO_5,2026-04-23
2026-01-07 20:00:00+00:00,2759.325,0.0,0.0,0.0,0.0,0.0,2759.325,0.0,0.0,2759.325,None,NO_5,2026-04-23
2026-01-07 21:00:00+00:00,2792.575,0.0,0.0,0.0,0.0,0.0,2792.575,0.0,0.0,2792.575,None,NO_5,2026-04-23
2026-01-07 22:00:00+00:00,2683.85,0.0,0.0,0.0,0.0,0.0,2683.85,0.0,0.0,2683.85,None,NO_5,2026-04-23
2026-01-07 23:00:00+00:00,2669.175,0.0,0.0,0.0,50.575,0.0,2669.175,0.0,50.575,2719.75,None,NO_5,2026-04-23
2026-01-08 00:00:00+00:00,2403.375,0.0,0.0,0.0,0.0,0.0,2403.375,0.0,0.0,2403.375,None,NO_5,2026-04-23
2026-01-08 01:00:00+00:00,2249.675,0.0,0.0,0.0,0.0,0.0,2249.675,0.0,0.0,2249.675,None,NO_5,2026-04-23
2026-01-08 02:00:00+00:00,2058.575,0.0,0.0,0.0,0.0,0.0,2058.575,0.0,0.0,2058.575,None,NO_5,2026-04-23
2026-01-08 03:00:00+00:00,2468.9,0.0,0.0,0.0,0.0,0.0,2468.9,0.0,0.0,2468.9,None,NO_5,2026-04-23
2026-01-08 04:00:00+00:00,2475.125,0.0,0.0,0.0,82.425,0.0,2475.125,0.0,82.425,2557.55,None,NO_5,2026-04-23
2026-01-08 05:00:00+00:00,2453.85,0.0,0.0,0.0,164.35,0.0,2453.85,0.0,164.35,2618.2,None,NO_5,2026-04-23
2026-01-08 06:00:00+00:00,2727.525,0.0,0.0,0.0,10.225,0.0,2727.525,0.0,10.225,2737.75,None,NO_5,2026-04-23
2026-01-08 07:00:00+00:00,2782.325,0.0,0.0,0.0,0.0,0.0,2782.325,0.0,0.0,2782.325,None,NO_5,2026-04-23
2026-01-08 08:00:00+00:00,2814.225,0.0,0.0,0.0,0.0,0.0,2814.225,0.0,0.0,2814.225,None,NO_5,2026-04-23
2026-01-08 09:00:00+00:00,2790.3,0.0,0.0,0.0,0.0,0.0,2790.3,0.0,0.0,2790.3,None,NO_5,2026-04-23
2026-01-08 10:00:00+00:00,2823.625,0.0,0.0,0.0,0.0,0.0,2823.625,0.0,0.0,2823.625,None,NO_5,2026-04-23
2026-01-08 11:00:00+00:00,2658.85,0.0,0.0,0.0,45.45,0.0,2658.85,0.0,45.45,2704.2999999999997,None,NO_5,2026-04-23
2026-01-08 12:00:00+00:00,2649.325,0.0,0.0,0.0,37.475,0.0,2649.325,0.0,37.475,2686.7999999999997,None,NO_5,2026-04-23
2026-01-08 13:00:00+00:00,2507.175,0.0,0.0,0.0,82.725,0.0,2507.175,0.0,82.725,2589.9,None,NO_5,2026-04-23
2026-01-08 14:00:00+00:00,2629.925,0.0,0.0,0.0,126.15,0.0,2629.925,0.0,126.15,2756.0750000000003,None,NO_5,2026-04-23
2026-01-08 15:00:00+00:00,2663.225,0.0,0.0,0.0,119.575,0.0,2663.225,0.0,119.575,2782.7999999999997,None,NO_5,2026-04-23
2026-01-08 16:00:00+00:00,2658.875,0.0,0.0,0.0,69.575,0.0,2658.875,0.0,69.575,2728.45,None,NO_5,2026-04-23
2026-01-08 17:00:00+00:00,2581.875,0.0,0.0,0.0,42.35,0.0,2581.875,0.0,42.35,2624.225,None,NO_5,2026-04-23
2026-01-08 18:00:00+00:00,2336.85,0.0,0.0,0.0,195.7,0.0,2336.85,0.0,195.7,2532.5499999999997,None,NO_5,2026-04-23
